method,target,year,donors_used,n_models,rmse,mae,runtime_sec,mean_single_rmse,mean_single_mae
TF_LGBM,59,2017,"63,62,66,61,64,65,58",7,5.217708688188874,3.5098819324191206,180.58240413665771,6.08621831511365,4.157264695526314
TF_LGBM,59,2018,"63,62,66,61,64,65,58",7,3.7939188468200693,2.4972568452767403,180.55363965034485,4.925887467692525,3.3332430139749176
TF_LGBM,60,2017,"54,57,58,55,56,37,1",7,3.4425930811179053,2.1768848645725307,39.914886474609375,4.411668225002901,3.0132725907185036
TF_LGBM,60,2018,"54,57,58,55,56,37,1",7,4.46452427174123,2.755434810378017,39.85904145240784,5.2266095499802265,3.4643842805090963
TF_LGBM,61,2017,"64,62,63,59,66,65,58",7,4.746166576235556,3.42167603745967,40.29953098297119,5.6496622064881015,4.002986213421998
TF_LGBM,62,2017,"63,59,66,61,65,64,58",7,2.8639582578483918,1.6962146571000563,39.542747020721436,4.430558482395795,2.9706022551339117
TF_LGBM,62,2018,"63,59,66,61,65,64,58",7,3.408733361019136,2.334267357778299,39.50378060340881,4.653976138989168,3.2301445704996707
TF_LGBM,63,2017,"62,59,64,66,61,65,58",7,5.544156621115073,3.9549661854771245,40.34124994277954,6.215229302593471,4.394459701510181
TF_LGBM,63,2018,"62,59,64,66,61,65,58",7,5.7356224547840275,4.081623610817079,40.261061668395996,6.357419777139266,4.484418645383471
TF_LGBM,64,2017,"61,63,62,59,66,65,58",7,4.344086420153127,2.955562686876188,36.54164719581604,5.494873457327573,3.774309175740861
TF_LGBM,64,2018,"61,63,62,59,66,65,58",7,4.659625798447382,3.152868402609324,36.200783491134644,5.823798602344117,4.053187177437797
TF_LGBM,65,2017,"66,62,63,59,61,64,58",7,4.434324255052575,2.713209420879988,38.72018361091614,5.3333532436397055,3.477676046747908
TF_LGBM,65,2018,"66,62,63,59,61,64,58",7,4.704369319531568,3.0904734076784295,38.43926477432251,5.669709898725204,3.8098215393548527
TF_LGBM,66,2017,"65,62,63,59,64,61,58",7,5.020147142044124,3.3842699974434045,38.50990009307861,5.735361966247579,3.923931536709444
TF_LGBM,66,2018,"65,62,63,59,64,61,58",7,4.608577798151485,3.279933850072633,38.00838303565979,5.395370410991779,3.8338316536129673
