metric,target,year,donors_used,n_models,rmse,mae,runtime_sec,mean_single_rmse,mean_single_mae,mean_T
marginal_energy,63,2018,"60,53,62,8,46,43,6",7,3.41841518540595,2.27684285444069,341.964,4.43371907465191,3.09480029425383,15.5714285714286
marginal_energy,59,2017,"9,61,29,13,25,16,30",7,8.5253924003408,6.50302999556671,372.209000000001,8.71567929044638,6.61971714872424,16
marginal_energy,64,2018,"1,26,57,52,11,10,41",7,6.53565735817701,4.69685483583542,312.712,7.06061585396474,5.18959170248694,14.8571428571429
marginal_energy,60,2017,"53,63,46,8,43,6,45",7,4.73877499638928,3.18181692129817,344.902999999998,4.96824666277703,3.39818619724369,15.4285714285714
marginal_energy,65,2018,"36,54,66,34,2,42,44",7,5.16282767572274,3.3681633125186,338.627999999997,6.17931257772864,4.16514071960113,15.8571428571429
marginal_energy,61,2017,"27,59,14,25,31,16,30",7,3.85494969630545,2.63950539427952,379.259999999998,5.30620570636024,3.83973235287718,16.4285714285714
marginal_energy,66,2018,"54,2,65,34,10,52,36",7,3.96428980744785,2.62479468000456,338.132000000001,5.08923016959522,3.54656965092725,15.7142857142857
marginal_energy,62,2017,"63,8,60,53,39,33,6",7,6.65851380256968,5.11797250567132,362.309999999998,6.92485015154927,5.26908803573777,16.1428571428571
marginal_energy,63,2017,"60,53,62,8,46,43,6",7,3.46421679410373,2.14487086759545,348.462000000001,4.55757812351739,3.09319539377309,15.5714285714286
marginal_energy,64,2017,"1,26,57,52,11,10,41",7,4.88892488298963,3.31994398278479,332.519000000002,5.75832600191996,4.1294250565612,14.8571428571429
marginal_energy,65,2017,"36,54,66,34,2,42,44",7,3.93090143390568,2.29535138650792,354.145999999999,5.21734090586051,3.45304657901007,15.8571428571429
marginal_energy,66,2017,"54,2,65,34,10,52,36",7,4.10511451794191,2.67658049907074,362.586000000001,5.20944196016321,3.54730409692979,15.7142857142857
