metric,target,year,donors_used,n_models,rmse,mae,runtime_sec,mean_single_rmse,mean_single_mae,mean_T
sinkhorn_wasserstein,38,2017,"39,47,21,18,43,50,49",7,3.92240192908478,2.40934808008997,288.872,4.17310539888552,2.62942395098041,15.5714285714286
sinkhorn_wasserstein,39,2018,"43,48,45,50,49,22,40",7,4.24054411924785,2.83896607630963,295.769,4.45261769382505,2.98419673945301,15.2857142857143
sinkhorn_wasserstein,39,2017,"43,48,45,50,49,22,40",7,2.44766204672579,1.5973620282206,288.032,2.90112227343361,1.90935852003236,15.2857142857143
sinkhorn_wasserstein,40,2018,"34,42,49,36,47,44,31",7,5.30576776228977,3.4615910972538,297.015,5.64413190753024,3.64580889118215,15.5714285714286
sinkhorn_wasserstein,40,2017,"34,42,49,36,47,44,31",7,3.86255737527718,2.67639703511141,293.703999999999,4.24152443190571,2.95881909391334,15.5714285714286
sinkhorn_wasserstein,41,2018,"35,47,51,44,42,43,37",7,3.63224695243361,2.21816794655675,317.451999999999,4.16907252201797,2.65076629734511,15.5714285714286
sinkhorn_wasserstein,41,2017,"35,47,51,44,42,43,37",7,3.51157225243735,2.32491740975339,310.669,3.92354961760833,2.66759198853504,15.5714285714286
sinkhorn_wasserstein,42,2018,"36,44,34,49,40,22,48",7,3.22693604821029,1.66857010796934,324.833,4.03166699092898,2.42192033701268,15.1428571428571
sinkhorn_wasserstein,42,2017,"36,44,34,49,40,22,48",7,2.40177291344172,1.51488424672507,324.404,3.35353970876907,2.24506335277998,15.1428571428571
sinkhorn_wasserstein,43,2017,"39,46,45,48,53,51,40",7,3.16807251971656,2.06475591345554,311.806,3.45242057646748,2.2920187214587,15
sinkhorn_wasserstein,43,2018,"39,46,45,48,53,51,40",7,5.03902769588061,3.41083648954319,311.981,5.2153972673141,3.52405201181904,15
sinkhorn_wasserstein,44,2018,"42,34,36,49,48,40,22",7,6.55326122296831,4.74319189363671,290.498,6.69892610858011,4.83070112546203,15.1428571428571
sinkhorn_wasserstein,44,2017,"42,34,36,49,48,40,22",7,5.7779882484818,4.4377936855456,304.263,5.91256537858703,4.49387916673932,15.1428571428571
sinkhorn_wasserstein,45,2018,"46,50,39,43,47,53,48",7,3.15604168700475,2.07030758529201,332.094,3.63532153587736,2.41351057100756,15.8571428571429
sinkhorn_wasserstein,45,2017,"46,50,39,43,47,53,48",7,2.91585280175369,1.77010237208434,324.598000000001,3.4172489109866,2.13961196475837,15.8571428571429
sinkhorn_wasserstein,46,2017,"45,35,43,53,47,50,48",7,3.56510062673548,2.24704492906812,323.313,4.02005252813069,2.62883308386646,16
sinkhorn_wasserstein,46,2018,"45,35,43,53,47,50,48",7,2.91457454525037,1.92144721260808,329.471,3.57114093055901,2.3952614845698,16
sinkhorn_wasserstein,48,2018,"49,40,39,44,36,34,22",7,4.75154234252945,3.21561562312792,287.494999999999,4.97659261606952,3.40933149275972,14.7142857142857
