target,donor_1,score_1,donor_2,score_2,donor_3,score_3,donor_4,score_4,donor_5,score_5,donor_6,score_6,donor_7,score_7,donor_8,score_8,donor_9,score_9,donor_10,score_10,donor_11,score_11,donor_12,score_12,donor_13,score_13,donor_14,score_14,donor_15,score_15,donor_16,score_16,donor_17,score_17,donor_18,score_18,donor_19,score_19,donor_20,score_20,donor_21,score_21,donor_22,score_22,donor_23,score_23,donor_24,score_24,donor_25,score_25,donor_26,score_26,donor_27,score_27,donor_28,score_28,donor_29,score_29,donor_30,score_30,donor_31,score_31,donor_32,score_32,donor_33,score_33,donor_34,score_34,donor_35,score_35,donor_36,score_36,donor_37,score_37,donor_38,score_38,donor_39,score_39,donor_40,score_40,donor_41,score_41,donor_42,score_42,donor_43,score_43,donor_44,score_44,donor_45,score_45,donor_46,score_46,donor_47,score_47,donor_48,score_48,donor_49,score_49,donor_50,score_50,donor_51,score_51,donor_52,score_52,donor_53,score_53,donor_54,score_54,donor_55,score_55,donor_56,score_56,donor_57,score_57,donor_58,score_58,donor_59,score_59,donor_60,score_60,donor_61,score_61,donor_62,score_62,donor_63,score_63,donor_64,score_64,donor_65,score_65
29,28,0.004166393938407603,31,0.004508950050732437,30,0.004601008778518066,32,0.0077933304818928375,27,0.007968972699790095,15,0.009043920143389143,16,0.010638525639391966,25,0.01169823789209298,14,0.013738259052005075,33,0.01521530183368051,26,0.015483380114819909,17,0.015653993416697255,24,0.015953681546589778,18,0.01923626678386428,23,0.01924149752202253,36,0.020290580485782056,37,0.020292683410530015,34,0.020458253091600907,35,0.020765505652403433,19,0.02242360606347695,13,0.02430851547421194,47,0.025498044413052534,48,0.02556592610839669,20,0.026244820087971663,46,0.027315718626827256,12,0.027676878888342887,49,0.028443764613004383,45,0.029878070276542268,11,0.031251649956442286,21,0.03139046391820294,50,0.03250304538900932,22,0.03609770268936793,10,0.036502967027078725,9,0.03730322347706696,51,0.03808660669815574,7,0.044509398511887385,8,0.04532403679991442,6,0.04749559114044168,5,0.050514637730067855,38,0.05229108536309036,4,0.05301263463977236,43,0.05413573672316655,44,0.0549454158314413,39,0.05574526519606846,3,0.056148516711396736,42,0.05825776947232017,2,0.05903295389399037,41,0.059450561393480574,40,0.06217141729034332,1,0.06255215299963697,52,0.06782310662635559,53,0.07310809063147525,60,0.0731992814962005,59,0.07536343686284486,54,0.07716153537119377,58,0.08095203657104615,55,0.08152160699403566,57,0.08749761481257645,56,0.08875444062445553,61,0.09321014789114969,62,0.09652365247383667,66,0.09989990513453958,63,0.09991300164087755,65,0.10138827337246653,64,0.10361129535431936
30,29,0.004601008778518066,32,0.005185370360928886,31,0.006766830260912432,15,0.007650691849761046,16,0.007715356440243058,28,0.008688900672121868,33,0.010946614677150203,17,0.011608130962820852,27,0.012271819583501082,18,0.014781870638048466,25,0.015325440450440604,14,0.01639691815555595,19,0.017881316251607406,26,0.01965080981944516,24,0.019710549953007413,20,0.021656078866914005,37,0.022526847222370028,23,0.02319311294091418,36,0.02332777568586426,35,0.024460936976739043,48,0.02469820084540572,34,0.02499910865971023,49,0.025624590146576004,47,0.025756775902468863,21,0.026790873553880216,13,0.028281310255714884,46,0.02879364189955829,50,0.029356780507746406,22,0.03149771265425473,12,0.03171784462696043,45,0.03237780073522599,51,0.03464486668411354,11,0.03526841649096259,10,0.04049936820494857,9,0.0411513207564472,7,0.04852653647696285,8,0.04918391338740747,38,0.05102203906597619,6,0.05140854111487707,43,0.05174953290397894,44,0.05232691373366097,39,0.054202559441413826,5,0.05431392938998244,42,0.05598831365070747,4,0.05692897194267604,41,0.05750978556541486,3,0.06011205188554125,40,0.060424305469322495,2,0.06311131673392655,1,0.06661365968365646,52,0.07189478318271782,60,0.07685162022872391,53,0.07719503086701893,59,0.07911530588324872,54,0.08125023374797143,58,0.08481559182001856,55,0.08561475659283281,57,0.09141550331803684,56,0.09280764075107184,61,0.09755335759188408,62,0.10082388846126697,63,0.10416758082479408,66,0.10429447105407848,65,0.10574501702893624,64,0.10792033109558183
31,29,0.004508950050732437,32,0.006465510231992521,28,0.006621597684094039,30,0.006766830260912432,27,0.010414413111164738,15,0.013236998337991884,16,0.014234677298063355,33,0.014906302977264394,25,0.014928707773280318,37,0.016052117821645836,36,0.016572190376953778,14,0.01766652562843072,26,0.01770802851194906,35,0.017791561358127025,17,0.01833263757482815,24,0.018841036740317646,34,0.019682759588025196,18,0.021112068154967675,23,0.021739923308282373,19,0.023925776130566803,13,0.026659355768660308,20,0.0273704792594138,12,0.029852112480693898,47,0.029997644222338523,48,0.03001600872501205,46,0.03158673501867513,49,0.03221657194550656,21,0.03227090974174729,11,0.033424678540862576,45,0.03366255030282166,50,0.036062576516383296,22,0.036924122046299225,10,0.03865979073637099,9,0.03969838414570547,51,0.041406159684037366,7,0.046571109482704,8,0.04764649476467284,38,0.04822028906891789,6,0.049720975491033985,43,0.05072595588059433,44,0.05171767596180246,39,0.05179822346162078,5,0.052903340457479575,42,0.05474827933780202,4,0.055206408331732584,41,0.0557191295387859,3,0.05824966485268391,40,0.05831970825072772,2,0.06091211458232256,1,0.06445227924169938,52,0.06968819485314567,53,0.07492994916440286,60,0.07572415020982409,59,0.07774468556615304,54,0.07897092047304494,58,0.08315260479119096,55,0.08331343405147819,57,0.08959821708298664,56,0.09061165763851803,61,0.0943871146738261,62,0.09781596919445207,66,0.10090940079323633,63,0.10131849204804619,65,0.10251437488903693,64,0.10487087860583605
32,30,0.005185370360928886,31,0.006465510231992521,29,0.0077933304818928375,33,0.00846005306661848,28,0.011712033062197142,16,0.012053157751394442,15,0.012698530763832474,17,0.014103603152740802,27,0.01564607343361266,18,0.015765461229535916,19,0.01816650755896686,25,0.01947684660770321,37,0.019577890591174527,14,0.021156222389169553,20,0.021302212595174255,36,0.02131217399633362,26,0.02317365029036213,35,0.02340138083532675,24,0.023747001218890753,21,0.02603917865448141,34,0.026144955757468728,23,0.027006990111635893,49,0.029275097973533757,48,0.02959546184434362,22,0.030648230674053607,47,0.03090943488467558,13,0.03205814898836178,50,0.03258486997917898,46,0.033939122029009484,12,0.03539300531178442,45,0.037265461052427604,51,0.03740778285036418,11,0.03897288320101554,10,0.04422649642216751,9,0.04507424614766174,38,0.045839732901163395,43,0.0467272916244886,44,0.04739922380050121,39,0.04902036082874137,42,0.05093010716550673,7,0.052215341307799604,41,0.05237287513589456,8,0.05308811897063218,6,0.055242778584897435,40,0.055259689104174295,5,0.05829052603125137,4,0.06075588971819927,3,0.06387172000885837,2,0.06669250126850838,1,0.07022035001970577,52,0.07548192546861797,53,0.08075398147323758,60,0.08099062540541345,59,0.0831433605273446,54,0.0848043737365001,58,0.08870463023427803,55,0.08915947352295214,57,0.09522976260544809,56,0.09641700535984306,61,0.10056157408220098,62,0.1039401616262453,66,0.10715194052321221,63,0.10738899567874727,65,0.10871195279935876,64,0.11101164860049598
33,32,0.00846005306661848,18,0.01001081517410045,30,0.010946614677150203,19,0.0111399562386932,17,0.011203916259951244,16,0.013260751218916688,20,0.013450164480778643,31,0.014906302977264394,29,0.01521530183368051,15,0.015728473557532558,21,0.01782353090411658,28,0.01937707951575779,22,0.02234524001034669,27,0.02313871485195325,25,0.02623379318531734,37,0.026423924687487315,49,0.026465605477487202,14,0.02687018086820409,50,0.02875978425597104,36,0.028912096051998726,48,0.030299138220253062,26,0.030580492498486746,24,0.030628677404680758,35,0.031494556131020486,51,0.032583712026870104,47,0.033192499902538246,23,0.03413635378888615,34,0.03458715285261277,46,0.03776092475310951,13,0.03922396631461441,45,0.04238556828827474,12,0.042664182740209666,43,0.04322468348582786,44,0.043350634341148886,38,0.04484821104704177,11,0.0462129677676083,39,0.0473615896258772,42,0.04762741440137179,41,0.049780002821313694,10,0.05144066697555544,9,0.05205946231848735,40,0.05304462791423838,7,0.05946879712555156,8,0.06009006581565709,6,0.062329436973632364,5,0.06519444352005775,4,0.06784871240576343,3,0.07104283531785598,2,0.07405749402025429,1,0.07755871507806197,52,0.08284035018371184,60,0.08764177078568193,53,0.0881412639428889,59,0.08995979487465505,54,0.09219647384108567,58,0.09570910356329747,55,0.09656110349700864,57,0.10232753539492684,56,0.10375077521854964,61,0.10842196334027533,62,0.11172208943874978,63,0.11508824687073832,66,0.11511393838957999,65,0.11660241832449282,64,0.11881342360983463
34,35,0.010650276736310638,26,0.01280852824410361,27,0.014800142717217267,36,0.014983088262771444,23,0.015048713880262334,24,0.015932881705768107,25,0.016698666347346413,28,0.016798626904899094,13,0.01685933643415426,12,0.018172118989264886,37,0.01920296007286371,31,0.019682759588025196,29,0.020458253091600907,11,0.020897389180469447,14,0.020926944826706064,30,0.02499910865971023,10,0.025219148712436763,32,0.026144955757468728,9,0.02717058235997164,15,0.027394601657990906,16,0.030151135630022273,45,0.03021453512616073,7,0.03197061842457861,46,0.03297700879612946,8,0.03400863220360386,33,0.03458715285261277,6,0.0355403000237759,17,0.035853032011951225,47,0.035903174175690916,48,0.03917595080888273,5,0.03918646922803841,18,0.039685732874422223,4,0.04059222044788877,19,0.042874762243655606,3,0.043158464748528816,2,0.0449710436046352,49,0.04628497668704174,20,0.04663000530656196,1,0.04847299664194489,50,0.050825332266498734,21,0.05169778868152868,52,0.05347012915535183,22,0.05639009335769888,51,0.05685562752955945,53,0.05847864399744582,38,0.05880148057566236,60,0.061675477298517994,54,0.06241633184800272,59,0.06309248311629533,39,0.06311623440748027,43,0.06494386903318894,44,0.06661832678692847,55,0.06664666006222676,58,0.06775043743445502,41,0.06820945928212595,42,0.06839342325435971,40,0.07000399863186382,57,0.07376855955249505,56,0.0740384766523462,61,0.07618127178283392,62,0.07981591967427304,66,0.08237299237280393,63,0.08353334895650963,65,0.08417212602096977,64,0.08676710043881845
35,36,0.004746519825092905,37,0.009349840907737373,34,0.010650276736310638,31,0.017791561358127025,28,0.01872711922453637,27,0.01899962188807977,29,0.020765505652403433,26,0.02090370550357043,25,0.022861990853379328,32,0.02340138083532675,24,0.023883320516418984,23,0.024205454610273285,30,0.024460936976739043,13,0.02699916664565782,14,0.027248179164487296,12,0.028674292493451367,15,0.02951508201852061,16,0.03140402973791738,33,0.031494556131020486,11,0.03151855961175893,10,0.035863624437304155,17,0.03606900752571381,9,0.037819238989963845,18,0.038855408295113796,45,0.0394831112939444,46,0.040916530768138185,19,0.04151649750267955,47,0.04232805209184565,7,0.04247299906870252,48,0.044350035330087384,8,0.04460229519699631,20,0.04469209983263259,6,0.046068711961373576,38,0.04859014923263767,49,0.049084659643925395,21,0.049309556883022146,5,0.04974437053577017,4,0.0510175540912145,39,0.05300475165284711,50,0.05324316514408209,3,0.053468426523416636,22,0.053834997292189,2,0.05503568343765705,43,0.055621827689855706,44,0.057537363911548775,41,0.05831830780295326,1,0.05849103041398739,42,0.058832099638632604,51,0.05885019841750747,40,0.05990850166620757,52,0.06335946376390826,53,0.06823515486741423,60,0.07207889903820679,54,0.07209926466920447,59,0.07337259107991219,55,0.07624999213698326,58,0.07781615802646646,56,0.08363981860071201,57,0.08366717907214277,61,0.08473183707373519,62,0.08851900011234878,66,0.09055881867543333,63,0.09238141653974573,65,0.09254670859328284,64,0.09534493431745604
36,37,0.004622934830819015,35,0.004746519825092905,34,0.014983088262771444,31,0.016572190376953778,28,0.019179267440650592,29,0.020290580485782056,27,0.020386574531293885,32,0.02131217399633362,30,0.02332777568586426,26,0.02371982423817684,25,0.024767072868023803,24,0.02649986212341491,23,0.02736340552855219,33,0.028912096051998726,14,0.02900760395913458,15,0.029316658538960393,13,0.030651007697790337,16,0.030742759480079204,12,0.03261354460113163,17,0.03479710939948892,11,0.03562016011263848,18,0.037057773960263704,19,0.03943819426799354,10,0.04014095564943615,9,0.04200733253195211,20,0.042316696557741826,45,0.04242713547954893,46,0.04310701289593143,47,0.04373725656439827,38,0.04393444206997512,48,0.045126713800696806,21,0.04668758745587522,7,0.046945958447559735,39,0.048320143744094955,49,0.04869009143316532,8,0.0489852083107748,6,0.05052148867452349,43,0.050880643273154474,22,0.05109776144803212,50,0.052618957856365785,44,0.05281291853116996,41,0.0535934259163379,42,0.0540858081529711,5,0.05416942335349343,40,0.05522180184999395,4,0.055542358835396946,51,0.05797251012238473,3,0.058048792012582,2,0.059691508136082455,1,0.0631584959570761,52,0.06805222987940956,53,0.07294767876971826,60,0.07662008667373071,54,0.07682064175890485,59,0.07797004728387696,55,0.08097920438952219,58,0.08247852411052226,57,0.08836310102141054,56,0.08837020201340501,61,0.08945751842947582,62,0.09325292381239315,66,0.09525353775351346,63,0.0971214893511215,65,0.09725764507225133,64,0.10007037179130499
37,36,0.004622934830819015,35,0.009349840907737373,31,0.016052117821645836,34,0.01920296007286371,32,0.019577890591174527,28,0.020129289119340494,29,0.020292683410530015,27,0.022117613159877814,30,0.022526847222370028,33,0.026423924687487315,26,0.02656720067639797,25,0.026800582713441146,24,0.02911568595946177,15,0.029263636950317706,16,0.03019835246797415,23,0.030435095085936552,14,0.03080744432405907,17,0.03355988265608211,13,0.03411811513785604,18,0.03525289139602594,12,0.03632639708256243,19,0.03731819924500645,11,0.039468672703803956,38,0.039598725717502614,20,0.03986643981408424,39,0.04392322569871209,21,0.04395532874407835,10,0.04414506841970003,47,0.04499163863308381,46,0.04510759244406642,45,0.04514219814596979,48,0.04576100350494949,9,0.045915810411883175,43,0.04627391324018321,49,0.04815101346140079,44,0.048192074025611306,22,0.04822448454312395,41,0.049102507573442755,42,0.04951207749519302,40,0.050816401307943876,7,0.05114215452921399,50,0.05182184785937297,8,0.05307952019225491,6,0.05469008474833443,51,0.0568898919121842,5,0.05830225660298232,4,0.059787756283791016,3,0.06235931137280141,2,0.06409983219517812,1,0.06758200469718247,52,0.07251261155447375,53,0.07744041585490097,60,0.08087119739165485,54,0.08132947062928658,59,0.08229228323348431,55,0.08550387079477749,58,0.08688910935784758,57,0.09282483064293734,56,0.09289686532149513,61,0.09407724264608311,62,0.09786833604843803,66,0.09987599541376299,63,0.10173079659026563,65,0.10188036193226842,64,0.10469021360662133
38,39,0.0047014086665594056,41,0.010953942370215387,40,0.011462991213466016,43,0.013916876226007043,42,0.01392825227944981,44,0.017194642531323495,37,0.039598725717502614,36,0.04393444206997512,33,0.04484821104704177,32,0.045839732901163395,31,0.04822028906891789,35,0.04859014923263767,30,0.05102203906597619,20,0.05224014524826669,29,0.05229108536309036,21,0.05246428856326941,19,0.05309308338305471,18,0.0538696908742755,22,0.05397506113938177,28,0.054719307995989855,17,0.056047026598741154,16,0.057087997096149735,27,0.058148193068400696,15,0.05843819001209741,34,0.05880148057566236,25,0.06293066383290426,26,0.06447305674380582,14,0.06588478761785607,24,0.06638821477159934,23,0.06858110744308524,49,0.0709287786710726,50,0.07243864652165997,13,0.07287909615856941,48,0.07478783357237993,51,0.074819562374355,12,0.07544509025410472,47,0.07670862650171753,11,0.0787479127244018,46,0.07955798494689265,45,0.08182994943784336,10,0.08358724826461271,9,0.08523633578732726,7,0.09072338939082915,8,0.09259007035989335,6,0.09425489590408559,5,0.09783908206054469,4,0.09938292622477965,3,0.10195412394856819,2,0.10362172605954793,1,0.1070809860785751,52,0.11193722329752515,53,0.11677016751675064,60,0.12046544926197723,54,0.12059682705714107,59,0.12188481950370199,55,0.1246972522213702,58,0.12640534043880425,56,0.13207202348677033,61,0.13209219648245693,57,0.13223745293266959,62,0.13604277036123605,66,0.1373495206491818,65,0.13959213561300657,63,0.14005877002808503,64,0.142650996710328
39,38,0.0047014086665594056,41,0.006356480612729034,40,0.006904481330990738,42,0.009966330139524752,43,0.011135390329036526,44,0.01432738328830493,37,0.04392322569871209,33,0.0473615896258772,36,0.048320143744094955,32,0.04902036082874137,31,0.05179822346162078,35,0.05300475165284711,21,0.05353607910353541,20,0.0537633062868161,30,0.054202559441413826,22,0.054657704172879414,19,0.05495406372498762,29,0.05574526519606846,18,0.05600118187645686,28,0.05835867327047453,17,0.058500343806254664,16,0.05994635289156464,15,0.06148627568636761,27,0.061881380922616795,34,0.06311623440748027,25,0.06662167458868025,26,0.06837761876930204,14,0.0694239182486843,24,0.07019208858874339,23,0.07249899231637637,49,0.07305753334311255,50,0.07430146548877754,51,0.07633762807135154,13,0.07688909917394017,48,0.07754223832853936,12,0.07952893264579881,47,0.07974588337895569,11,0.0828705210661789,46,0.08289927852424286,45,0.08545930027475067,10,0.08776248871243338,9,0.08936294673968626,7,0.09498238396381725,8,0.09679210778829025,6,0.0984949865300768,5,0.10205498315016272,4,0.10366308875125221,3,0.10627365610013614,2,0.10800708611424527,1,0.11147808092827034,52,0.11636416630513882,53,0.12122605500699923,60,0.12473869986407589,54,0.12506880797425068,59,0.12620812345090948,55,0.1291860736203791,58,0.13079580985559133,56,0.13656615482534468,57,0.13667165816616847,61,0.13671393399522233,62,0.14065474558453406,66,0.14200186341541443,65,0.1442335663063561,63,0.144660040805642,64,0.14727903117477384
40,41,0.003938845882996693,39,0.006904481330990738,42,0.008557949520767225,38,0.011462991213466016,43,0.012183381979155056,44,0.014540294074742775,37,0.050816401307943876,33,0.05304462791423838,36,0.05522180184999395,32,0.055259689104174295,21,0.05767962884667342,31,0.05831970825072772,22,0.05833160732021705,20,0.05840960673656346,35,0.05990850166620757,19,0.05995047308870881,30,0.060424305469322495,18,0.061266704774208314,29,0.06217141729034332,17,0.06406715714779294,28,0.06490968908506645,16,0.06587915477182443,15,0.06757808617037034,27,0.06848942989659061,34,0.07000399863186382,25,0.073196405208521,26,0.07508485441745227,14,0.07588865827282755,24,0.07683688323324936,49,0.0782425049522956,50,0.07920073646406325,23,0.0792112080741103,51,0.08084802035232524,48,0.08333194513180402,13,0.08365028358260361,47,0.0857881885563508,12,0.08632673050040758,46,0.08919431820900921,11,0.08968565463824188,45,0.09197313331924707,10,0.09459964791398534,9,0.09617834708212654,7,0.10185027994561431,8,0.10363876896089606,6,0.10535591823381354,5,0.1089064413700585,4,0.11053711943306639,3,0.11315894038280845,2,0.11490616863824146,1,0.11837876181984666,52,0.12326776276512849,53,0.1281305271466952,60,0.1316090922560064,54,0.13197280254177365,59,0.13309352008437528,55,0.1360887256535236,58,0.137695250400622,56,0.14346822498536047,61,0.143555138535686,57,0.1435755871538055,62,0.1475054197309373,66,0.1488024563809348,65,0.15105094961820006,63,0.1515197397495785,64,0.15411336154886116
41,40,0.003938845882996693,42,0.004838097031891757,39,0.006356480612729034,43,0.008244874563023995,44,0.010670927976984932,38,0.010953942370215387,37,0.049102507573442755,33,0.049780002821313694,32,0.05237287513589456,36,0.0535934259163379,21,0.053882978991514584,22,0.054460856901539845,20,0.05472716024470848,31,0.0557191295387859,19,0.05637261418357322,30,0.05750978556541486,18,0.057787167016388696,35,0.05831830780295326,29,0.059450561393480574,17,0.06071879312774586,28,0.06233295537233895,16,0.06273721249609358,15,0.06454522528862999,27,0.06598563439787483,34,0.06820945928212595,25,0.0706376179792326,26,0.07273451534024274,14,0.07318768315625246,24,0.07437660441220749,49,0.07471002387471178,50,0.07556927004781773,23,0.07686477670487309,51,0.07710945546286785,48,0.08007855694116871,13,0.08139944220054587,47,0.08269522508518858,12,0.0841620141453376,46,0.08630325177013898,11,0.08756573887657206,45,0.08931260593247742,10,0.09254457793831035,9,0.09405351793409965,7,0.09991127606476664,8,0.10161051586248344,6,0.10338323698637034,5,0.10689289323898009,4,0.10862283749953318,3,0.11130861422140698,2,0.11317498191937118,1,0.11666787357233349,52,0.1216144065456474,53,0.12653707590180835,60,0.129666058502447,54,0.13041406754196416,59,0.1312345980287973,55,0.1345680953491206,58,0.13595883871598785,57,0.141926366714892,56,0.14195733864989163,61,0.14244095074412416,62,0.14635117377694654,66,0.14782914994983234,65,0.1500222939181041,63,0.15032406054883565,64,0.15302324602817707
42,43,0.004484943305104299,41,0.004838097031891757,44,0.00606174478017674,40,0.008557949520767225,39,0.009966330139524752,38,0.01392825227944981,33,0.04762741440137179,37,0.04951207749519302,21,0.05037842157005319,22,0.05067176488499289,32,0.05093010716550673,20,0.05156867901274958,19,0.05348355238351319,36,0.0540858081529711,31,0.05474827933780202,18,0.05512850565623922,30,0.05598831365070747,29,0.05825776947232017,17,0.05833949884083678,35,0.058832099638632604,16,0.060768357781414484,28,0.061366343651222975,15,0.06277620927110841,27,0.06512075751678569,34,0.06839342325435971,25,0.06966554248299513,49,0.07188169091785473,14,0.07197224762677623,26,0.07208489290336778,50,0.0724969763262579,24,0.0735491510827963,51,0.07374257601202983,23,0.07620709571004525,48,0.07783965026546558,47,0.08076054911762301,13,0.08087393129711207,12,0.08375784067709721,46,0.08472606462458876,11,0.08721884672414557,45,0.08812039943486409,10,0.09228055948817168,9,0.09368393577049375,7,0.09979858428354585,8,0.10136635563997551,6,0.10321573634330186,5,0.10666034477672567,4,0.10852927585015937,3,0.11130080655844322,2,0.11332971758157692,1,0.11684516014794957,52,0.12186320007746389,53,0.12686044146576975,60,0.12950185591121852,54,0.1307793031589096,59,0.1311873837777475,55,0.13497943417424746,58,0.13607652060105738,57,0.14215697055916743,56,0.14237380131347904,61,0.14336990653550694,62,0.14722583689692512,66,0.14892846579818114,65,0.15105107852829125,63,0.15114252787279958,64,0.15397266960045214
43,44,0.0032800665984092114,42,0.004484943305104299,41,0.008244874563023995,39,0.011135390329036526,40,0.012183381979155056,38,0.013916876226007043,33,0.04322468348582786,21,0.04597198359392382,37,0.04627391324018321,22,0.04636729078660947,32,0.0467272916244886,20,0.04709853255559031,19,0.04899868220115721,18,0.050650444398642754,31,0.05072595588059433,36,0.050880643273154474,30,0.05174953290397894,17,0.053889645818561455,29,0.05413573672316655,35,0.055621827689855706,16,0.05639544752708325,28,0.05733227703388379,15,0.05845333544803069,27,0.061124673368861474,34,0.06494386903318894,25,0.06561606342794425,49,0.06739675182024726,14,0.06782258614783132,50,0.06802177684389023,26,0.0681764847273604,51,0.06930962383233658,24,0.06955704127872318,23,0.0722889497741529,48,0.0734045710005855,47,0.07638442438671644,13,0.07701294079568712,12,0.07995348197270714,46,0.08044333852557337,11,0.08343943908943781,45,0.0839652663837256,10,0.08853833793210712,9,0.08988592029778637,7,0.09612930752091171,8,0.09762551563684567,6,0.0995137201584787,5,0.10292103522390356,4,0.10486249466272482,3,0.10767887930996499,2,0.1097984823979366,1,0.11332418596861835,52,0.11838041956290747,53,0.12341864720446422,60,0.12578296953483015,54,0.1273602002996226,59,0.127530185437723,55,0.13158581047913187,58,0.1325083527312901,57,0.1386506447819483,56,0.13897887645250273,61,0.1403100432700739,62,0.14412602143766406,66,0.1459858921075938,63,0.1480021062718028,65,0.14805663418060677,64,0.15092063159011762
44,43,0.0032800665984092114,42,0.00606174478017674,41,0.010670927976984932,39,0.01432738328830493,40,0.014540294074742775,38,0.017194642531323495,33,0.043350634341148886,21,0.04480546758923515,22,0.044890622938203915,20,0.046280498892946255,32,0.04739922380050121,37,0.048192074025611306,19,0.04843147757171982,18,0.050287586926497076,31,0.05171767596180246,30,0.05232691373366097,36,0.05281291853116996,17,0.05375781206280624,29,0.0549454158314413,16,0.056594609919055,35,0.057537363911548775,28,0.058287185056236805,15,0.05880248676620742,27,0.06213208649144176,25,0.0665282401081676,34,0.06661832678692847,49,0.06682413862707098,50,0.06722455491775307,51,0.06822901228868844,14,0.06855149129588646,26,0.06930169496404834,24,0.0705550635162353,48,0.07332315233192034,23,0.07339355509702468,47,0.07654052521377155,13,0.07819091701655637,46,0.08086495058880572,12,0.08120293900401636,45,0.08466176292624668,11,0.08471671196340187,10,0.08985654483614419,9,0.09113246873035975,7,0.09752762300897118,8,0.09893693928563786,6,0.1008706011377448,5,0.10423007499704676,4,0.10625671197519705,3,0.10912234613396103,2,0.11133933938092137,1,0.11487356767237616,52,0.1199663646268403,53,0.12504325874228484,60,0.12710254879383814,59,0.12892173803858684,54,0.12900529331469304,55,0.13325377397199678,58,0.13399706651598756,57,0.14020232009414108,56,0.14064234002209294,61,0.1422689400247995,62,0.14605094671305624,66,0.14803440211579202,63,0.14989185334767197,65,0.15006452272865833,64,0.15288198490302904
45,46,0.007911166084086506,13,0.014094411016073002,12,0.01502728746148153,23,0.015314124627937435,47,0.015481497013531976,11,0.01564049978261564,24,0.01602658402654789,14,0.01614832032906209,9,0.016547067669227693,10,0.017957834848611322,26,0.018707880047990445,25,0.01893480156880444,48,0.021702403333502044,8,0.022733538753348527,27,0.023768365996003998,7,0.023947003310644158,6,0.025145036923615808,5,0.02659713242907961,15,0.02677647413103524,28,0.027112996377383316,16,0.029763940808468222,29,0.029878070276542268,4,0.030006480966617816,34,0.03021453512616073,30,0.03237780073522599,3,0.033342015612737044,31,0.03366255030282166,49,0.03381518665880759,17,0.034953816323257204,32,0.037265461052427604,2,0.037287213177710096,50,0.03822809863032687,35,0.0394831112939444,18,0.0398896957232065,1,0.04032432162554005,33,0.04238556828827474,36,0.04242713547954893,19,0.04333530452321754,51,0.04415908053718965,37,0.04514219814596979,52,0.04537125041873985,60,0.04690979621454354,20,0.04749806238742797,59,0.04969573156167444,53,0.050552762059950795,21,0.052512865561212686,54,0.0544473149131341,58,0.05598434438706948,22,0.056687089359041876,55,0.05869076202061109,57,0.06281567338745961,56,0.06528204502686788,61,0.07332532957007422,62,0.07584973106451993,63,0.07849174753934329,66,0.08071216703546008,65,0.08147763005880822,38,0.08182994943784336,64,0.08287637080284103,43,0.0839652663837256,44,0.08466176292624668,39,0.08545930027475067,42,0.08812039943486409,41,0.08931260593247742,40,0.09197313331924707
46,47,0.007635618490338495,45,0.007911166084086506,48,0.01388219452536231,14,0.014328500858080006,24,0.017190179835301314,23,0.018180780874593922,25,0.018360405138231534,13,0.019065138214552798,26,0.020306209503499158,12,0.021053052797634867,15,0.02208545188896976,11,0.02251720884346018,27,0.022992816252255802,9,0.02431850138968276,16,0.024599814813124062,28,0.02551707575820551,10,0.025536255654265382,49,0.026097768611511536,29,0.027315718626827256,30,0.02879364189955829,17,0.029054212220777885,50,0.030422694113769685,8,0.03064084551868635,31,0.03158673501867513,7,0.0318340041743103,34,0.03297700879612946,6,0.03304876946877154,18,0.03383170778131066,32,0.033939122029009484,5,0.034405577834124526,51,0.036293630893036846,19,0.037121945722308196,33,0.03776092475310951,4,0.037851902921913975,35,0.040916530768138185,20,0.04116187070882464,3,0.04117550231885465,36,0.04310701289593143,37,0.04510759244406642,2,0.04515786509845212,21,0.04598478267970823,1,0.04815235780073496,22,0.04996036119575192,52,0.053154043545623184,60,0.054042734674884914,59,0.05696215368856774,53,0.05829811167096243,54,0.062156853331712336,58,0.06335243556565133,55,0.06636686603848348,57,0.07019550695172738,56,0.07284665207914508,38,0.07955798494689265,43,0.08044333852557337,44,0.08086495058880572,61,0.08117938111842199,39,0.08289927852424286,62,0.08365523171786692,42,0.08472606462458876,63,0.08623547478694607,41,0.08630325177013898,66,0.08858409164048597,40,0.08919431820900921,65,0.08931667241232187,64,0.09066300352459106
