target,donor_1,score_1,donor_2,score_2,donor_3,score_3,donor_4,score_4,donor_5,score_5,donor_6,score_6,donor_7,score_7,donor_8,score_8,donor_9,score_9,donor_10,score_10,donor_11,score_11,donor_12,score_12,donor_13,score_13,donor_14,score_14,donor_15,score_15,donor_16,score_16,donor_17,score_17,donor_18,score_18,donor_19,score_19,donor_20,score_20,donor_21,score_21,donor_22,score_22,donor_23,score_23,donor_24,score_24,donor_25,score_25,donor_26,score_26,donor_27,score_27,donor_28,score_28,donor_29,score_29,donor_30,score_30,donor_31,score_31,donor_32,score_32,donor_33,score_33,donor_34,score_34,donor_35,score_35,donor_36,score_36,donor_37,score_37,donor_38,score_38,donor_39,score_39,donor_40,score_40,donor_41,score_41,donor_42,score_42,donor_43,score_43,donor_44,score_44,donor_45,score_45,donor_46,score_46,donor_47,score_47,donor_48,score_48,donor_49,score_49,donor_50,score_50,donor_51,score_51,donor_52,score_52,donor_53,score_53,donor_54,score_54,donor_55,score_55,donor_56,score_56,donor_57,score_57,donor_58,score_58,donor_59,score_59,donor_60,score_60,donor_61,score_61,donor_62,score_62,donor_63,score_63,donor_64,score_64,donor_65,score_65
30,13,0.045028146891805496,14,0.04503697674389657,16,0.05209742323850415,31,0.05236326138791283,27,0.055870172453983555,25,0.059941728281356486,9,0.07565667206375636,20,0.07819574814221372,15,0.07850212497603826,29,0.0821842566954588,22,0.08433265479500117,12,0.08916559388789902,32,0.09037932901348741,33,0.09422593759463187,24,0.09581164605332088,28,0.09602223666413881,40,0.09656980520656461,23,0.09761012549581086,5,0.10820214904618694,8,0.1128903200366987,11,0.12071715265291996,10,0.12186579646553301,18,0.12630188546748847,6,0.12688232915964853,61,0.13093837054452945,17,0.1314912173967061,4,0.13157718559491205,26,0.13165241889953236,1,0.13310427708282266,42,0.13581677671205966,44,0.13587975242868355,37,0.1367855497866975,41,0.137227006569052,50,0.13937623897079188,59,0.1406028552200297,21,0.14336836880150056,58,0.14376184499712324,35,0.14503260155072742,43,0.1451237290925092,56,0.15003358526720653,49,0.15045251863948497,45,0.15045475467216893,48,0.1526047836715844,51,0.1530225814865147,53,0.15634971710767936,46,0.15795513401870565,36,0.15869079607161174,2,0.1594323851691461,60,0.16068148230649376,34,0.165481660380911,19,0.16697734609856596,3,0.1674625516023481,52,0.16773820909007703,47,0.16884547799625924,54,0.17148247782147594,55,0.1735885978497662,39,0.17372725452703025,38,0.17954265496526634,57,0.18449093701117442,7,0.20180826650154976,63,0.20938250071282866,64,0.21457257078825842,66,0.22637019389614457,65,0.2305505268602855,62,0.24329519339421407
31,14,0.04208554765707222,27,0.04209734565850779,16,0.05151821101540777,30,0.05236326138791283,25,0.06283329993556441,13,0.06398006787383939,23,0.07403885029633002,20,0.07910835198904567,15,0.07947111063792374,9,0.08018207108069395,29,0.08354692457441455,28,0.08762481071885916,22,0.08865653633551412,12,0.08940798273013596,32,0.09143640230120169,24,0.09380666684376585,8,0.10368040268618262,40,0.1053487185730875,6,0.10564753901312977,33,0.10703880252938199,4,0.10925596900133816,5,0.1098128030846792,18,0.1108702856232553,26,0.11197066731449405,50,0.11962046433830671,56,0.12122140059457173,11,0.12723935425449878,58,0.12767449417685522,10,0.1297412862309452,21,0.13119774901183118,45,0.13167239883209156,43,0.13287516108003142,17,0.13447222773350076,1,0.13511815928720886,49,0.13749184610977466,48,0.1398425826782365,2,0.14130606319444833,44,0.14411914703496959,53,0.1443032497138526,46,0.14477057360026244,42,0.14526245759661363,35,0.1509745856710579,41,0.15105914723613473,19,0.15377435633668646,61,0.15385244312769134,36,0.15422080528524523,59,0.15613771032126794,3,0.156360274811993,47,0.15711856716655595,39,0.15803489396803952,51,0.15827251291469052,34,0.15903058353614438,37,0.16037236253929707,52,0.16076910318850995,54,0.1660577219546764,60,0.1678199636099333,38,0.17072537623321618,55,0.1726369971990434,7,0.17719327541391028,57,0.18230430780530277,64,0.21197254398227489,63,0.2199641481513424,66,0.22123737075264996,65,0.2228315852752835,62,0.246827055777214
32,12,0.03977613564924422,5,0.04692187052989519,22,0.04984797308940333,28,0.05139279340522921,10,0.07546647708374343,42,0.07885569604793027,44,0.08020749821407261,11,0.08242642981575707,33,0.08281135068995558,21,0.08526013462524826,13,0.08946953139453045,9,0.08958144546649507,30,0.09037932901348741,31,0.09143640230120169,8,0.09227749936427246,49,0.09414880144135077,14,0.09459639948650109,26,0.0961569446731729,36,0.09694697909367693,1,0.09773680513013847,24,0.09891152346612075,2,0.10271527838926635,27,0.10470575545829079,16,0.1081011443103487,40,0.10916028839068133,41,0.10936094795459514,6,0.10950501710034843,34,0.10975269996576745,15,0.11215108139269432,19,0.1121722210786632,25,0.11225660783371669,23,0.1126553972096673,29,0.11771910224242628,20,0.11996012567310839,54,0.12378738005329044,3,0.12443202637821926,17,0.12462578124080012,37,0.12465443831415743,35,0.12503404989394387,18,0.12587030032986068,4,0.12807681877320856,52,0.1309029101158638,47,0.13102331635316528,48,0.13410984710706267,51,0.1355060930056969,53,0.13844211281837238,43,0.13908183946753197,38,0.14468226674495438,60,0.14487962480475824,45,0.15012281312620562,46,0.15150539244671996,39,0.15519264207888211,50,0.15576675345466628,55,0.16260129977724241,57,0.16381377319944557,58,0.16857218052558268,7,0.17726201789533155,59,0.17802158270008164,65,0.1794277023221408,61,0.17953172646024157,66,0.1805364621100406,56,0.18660928201526014,64,0.18821823554367964,63,0.19194873617137517,62,0.2031784396467974
33,8,0.047961696223177044,22,0.04914165508557729,12,0.06807088424646364,28,0.07861361122199302,6,0.07996660314427878,32,0.08281135068995558,5,0.0911890585317241,30,0.09422593759463187,60,0.10344732002783288,31,0.10703880252938199,14,0.1101246307435892,18,0.11020107681076648,23,0.11120025839889916,53,0.11230866275124156,13,0.11308054103396814,4,0.11336252772526874,11,0.11427394612988459,43,0.11521502395441305,27,0.11540244588266975,16,0.11670528048923909,48,0.11769476738932308,9,0.12317601716974194,10,0.12457426373304151,46,0.1254571843462498,25,0.12646416478525144,15,0.12854046426605792,45,0.1307982982068249,63,0.13192603719069457,42,0.13228713415414944,44,0.1328666133959951,39,0.13303597096638023,20,0.14269391100523077,24,0.1428868818896279,29,0.14429748968774417,50,0.14652618659096794,1,0.14749740274720197,21,0.14824042534567922,37,0.15181959049297655,26,0.15186493210465501,49,0.15289337624342575,2,0.15321855606238893,36,0.15502150443186755,58,0.15797366975748645,41,0.16070415787578082,40,0.1631077899995619,62,0.16450757781456393,19,0.1655391457296951,35,0.16643951280397612,34,0.1682395997623118,54,0.16962777083591302,17,0.17044965503225723,7,0.1709167436940478,61,0.17610547887524644,51,0.17940363389777308,3,0.1799223885414531,56,0.18633460175865216,52,0.1900420315321047,59,0.1905430124431177,47,0.1925733352411941,55,0.19491420248424038,38,0.20423411639618907,57,0.20456591489940817,65,0.21923984883555633,66,0.2241201652134638,64,0.22979475006412833
34,36,0.04815811334110848,42,0.057342956281714076,44,0.06742924180405348,49,0.06808385321265106,54,0.08262754938906111,47,0.0898569861411766,51,0.0961204027517723,65,0.10024304551078526,52,0.10072238287075316,48,0.10188752684728102,40,0.10877073187915291,32,0.10975269996576745,55,0.11450192445146809,66,0.11520403784850428,2,0.11730568453469539,45,0.11751067180273003,38,0.11780714418586233,53,0.11881018621276514,46,0.12018086937847605,5,0.12037767442569054,41,0.1208262090917128,35,0.12323649927116472,28,0.12413345102896126,57,0.12438548843629219,50,0.12564480355487434,21,0.13231712422730585,12,0.13262110046643077,39,0.13342771122693747,37,0.1349773496546744,22,0.13961559434869247,43,0.13995586934940815,26,0.1440116329614765,58,0.14885972264173125,3,0.14931688298318785,10,0.15273181567564675,19,0.15315196710418671,56,0.1561947320560525,24,0.15878134131321908,25,0.15879292193280936,31,0.15903058353614438,29,0.16022872166800656,60,0.16173047999987714,30,0.165481660380911,9,0.1669408544468292,11,0.16736683435002742,1,0.16780350580345677,16,0.16815053748273595,33,0.1682395997623118,23,0.16919237611162363,8,0.16996430064854184,15,0.170957915616812,14,0.17107146599584513,64,0.17491934357597602,13,0.17643337739461162,17,0.17726353953385054,27,0.17906480156185417,6,0.1792159530781056,20,0.17971262596454243,59,0.18120246872797158,18,0.18200368833542793,4,0.18829099569412583,61,0.19718275360037069,63,0.2029787832379876,7,0.21613177743173786,62,0.2668475887659906
35,37,0.0601971866687532,55,0.06331421468131983,51,0.06568024100291806,41,0.07407228564274848,44,0.08754696145256488,36,0.09069943614454297,40,0.09706122482284632,42,0.1014137212889441,57,0.11325228523199074,49,0.11803408712367139,54,0.12029120084004434,34,0.12323649927116472,38,0.12452717623854408,43,0.12463869734662095,32,0.12503404989394387,47,0.12607872531638084,52,0.1275740952250164,59,0.12790018336944198,48,0.129556294009381,9,0.1334627927722557,46,0.1339435404127065,12,0.13455598302210908,5,0.13665065853736305,28,0.13774741943811247,45,0.1386706228849469,60,0.13967022503099588,24,0.14087890638059203,53,0.14400056127093644,30,0.14503260155072742,16,0.14633679084380452,14,0.14773609929259718,3,0.14868394930304535,17,0.14880753631589516,50,0.14995942060190515,64,0.15030636078994186,31,0.1509745856710579,1,0.1510544132742347,22,0.15135184377111252,13,0.15241764702837904,15,0.1524694115541076,58,0.15399116780458888,26,0.15541802957922193,27,0.1573414826637347,10,0.1587259441429602,39,0.15876701522191455,29,0.159795727172069,25,0.1603674895774137,20,0.16164749293952255,56,0.16165333798699,21,0.1627314241861261,11,0.16370378078840167,8,0.1642671176387922,33,0.16643951280397612,61,0.16682699514832594,66,0.16816678842497831,65,0.17005870835680909,23,0.1722854045780982,6,0.17671964953713185,19,0.17790662774077018,18,0.18094926239394388,2,0.1818568328105022,63,0.1888394625942053,4,0.20252066326887955,7,0.22764668907329746,62,0.2522743812944784
36,42,0.04715508003771322,34,0.04815811334110848,44,0.04931762420627702,54,0.07545545268881457,51,0.08850561937074988,49,0.08978701400936452,35,0.09069943614454297,32,0.09694697909367693,41,0.09808051723279083,40,0.0983691351895005,65,0.10227056753229949,52,0.10565681578743025,47,0.1064103548807499,5,0.11060081907165029,48,0.11121254334331224,12,0.1147144641420396,37,0.11574648508742143,28,0.11812687322161981,66,0.12042374287882837,43,0.12072805303937502,57,0.1221817586977535,46,0.122705684583574,55,0.12409674879000936,22,0.12494749237879399,38,0.1280869477847652,45,0.12824754597609467,53,0.12927329580537908,60,0.13235081536990806,2,0.13730138527725524,10,0.14387286708943128,21,0.14396852840602073,50,0.1443510186743018,39,0.14827430266841402,64,0.1487782984918955,8,0.15328710780994945,31,0.15422080528524523,11,0.15430638810548933,58,0.15461712229799707,33,0.15502150443186755,9,0.15508546900779416,59,0.15595074527258462,26,0.15644847229524156,30,0.15869079607161174,1,0.1601081517790402,3,0.16081496300976056,19,0.1617652768219044,13,0.16322646800462803,14,0.16344804172520128,16,0.1635781113523193,27,0.1655105285794079,56,0.1658016189910626,24,0.16654020235626993,6,0.17098663087885002,15,0.17107422717440066,61,0.17286004163242236,23,0.1742034561065821,29,0.1754937018045043,20,0.17769203884964746,25,0.1777119489027607,63,0.18041698341054185,18,0.1833346677302449,17,0.18366541154408264,4,0.19482727961265275,7,0.2177810933807987,62,0.2480361842220642
37,35,0.0601971866687532,44,0.08307732669232148,41,0.08567257461409841,55,0.08629597502942249,42,0.09374188097839335,51,0.10097317569754032,40,0.1081166316832661,36,0.11574648508742143,32,0.12465443831415743,59,0.12570989464446283,57,0.1264033231321731,5,0.12760888959875047,54,0.12872603175118866,12,0.12899282831188263,9,0.1304150139386675,49,0.13200495955357222,34,0.1349773496546744,30,0.1367855497866975,60,0.13813707428440314,43,0.1396757605157125,52,0.14024138663026922,47,0.14059406974670516,13,0.14218041881335391,38,0.14316748397662118,22,0.14517429074203297,11,0.14558629051457792,10,0.14561610773077555,24,0.14613526205900085,61,0.14671111942443163,33,0.15181959049297655,28,0.15387728043943152,1,0.1543572494474153,48,0.15542829613792453,45,0.1572476435740385,14,0.15871796725674453,17,0.1587416967850595,58,0.15980617887539889,31,0.16037236253929707,50,0.16205243122833096,16,0.1630414106939137,15,0.16351277408254888,53,0.16457100603147304,46,0.16524545100759447,26,0.16719537453226954,29,0.16750986149872177,27,0.16923367852302948,25,0.17032456046674072,3,0.1704690607977585,64,0.17161886970289497,39,0.17389466925247546,8,0.17473519680660554,21,0.1749374654614448,56,0.17522941450183177,20,0.175685159304692,63,0.17745808781351363,66,0.1792450013345351,65,0.18031862026110726,23,0.18693404849117254,19,0.1898895918299913,2,0.19150884030277668,6,0.19324988354434441,18,0.19455698556337678,4,0.2154377027440236,7,0.23790446986599445,62,0.23834141124908567
38,47,0.07111162411855335,41,0.07355626417277392,26,0.08053079764786747,51,0.08303834471749665,49,0.08661109302302675,52,0.08988636437073044,57,0.10080388713676998,3,0.10303649867000897,48,0.11444848997850783,40,0.11462561506075719,39,0.11557359764781361,44,0.11710539650167451,34,0.11780714418586233,21,0.11780787028678441,1,0.11784630768932221,55,0.11818329016442664,42,0.12289593656796527,35,0.12452717623854408,50,0.1273419473726725,36,0.1280869477847652,43,0.13421648143183504,45,0.1344097084017953,19,0.1363821313776572,64,0.13929465523842768,17,0.14166373469125093,24,0.1421792226761524,29,0.1425887916565456,37,0.14316748397662118,53,0.14355910450855122,46,0.14409920839181284,32,0.14468226674495438,15,0.14665926327374051,20,0.1474719622310376,28,0.14900446598527803,23,0.1529266762331688,54,0.15332655895286004,16,0.1547073137126414,11,0.15719199823122867,18,0.1579560561566777,27,0.15864429510836078,12,0.16208299603440948,10,0.16232976877987934,56,0.16546106904683716,22,0.165918711537454,2,0.16727202790177742,25,0.16879805545821952,58,0.17040790745516476,31,0.17072537623321618,9,0.17129172732453785,5,0.1722046804771984,14,0.17451713682572795,66,0.1757725344682721,13,0.17623421248893484,30,0.17954265496526634,65,0.1799306472425822,4,0.18398554727624697,6,0.18731522270310547,59,0.19000109281733288,60,0.19355385725327293,8,0.19767365645982607,33,0.20423411639618907,61,0.21386625750381122,7,0.21990966114444185,63,0.23494436354912485,62,0.28973840148358354
39,48,0.05844687057399169,53,0.05968243454535995,43,0.06877527109323846,50,0.06920485824150951,45,0.06944033245134676,46,0.0740695860704322,49,0.08547900835570299,18,0.11051850160728653,8,0.11068644873011606,6,0.11173167146401186,4,0.11266214985909653,47,0.1151191958381799,38,0.11557359764781361,60,0.11766429488422118,23,0.1256930014977793,22,0.12868645531398054,28,0.13055225059380254,44,0.13265497133368925,33,0.13303597096638023,34,0.13342771122693747,40,0.1342734492046554,42,0.1375802615594453,58,0.1383458601867877,15,0.13955424044959538,52,0.14023777980625954,56,0.14612375468715072,7,0.14710359011541882,36,0.14827430266841402,16,0.1506284694172199,29,0.15113670996233344,41,0.1523562243691891,12,0.15460164926236328,32,0.15519264207888211,25,0.15612191650887286,51,0.15624154013288807,21,0.15667374452352617,20,0.15683678071500637,31,0.15803489396803952,35,0.15876701522191455,55,0.16073777946351225,27,0.16202931288624983,26,0.16350912211715482,24,0.163818855052542,19,0.16699696004555598,63,0.16717269239042143,14,0.16985890476946547,3,0.1727537704112874,17,0.1732579251847111,30,0.17372725452703025,37,0.17389466925247546,5,0.17944299989792362,54,0.1804161850580331,57,0.18231197357439563,2,0.18527004838023825,9,0.1858268988123763,13,0.18616886197339963,65,0.19107818920154804,1,0.20092749559126646,59,0.2036168927520991,66,0.20606001185200123,10,0.211904542249368,11,0.21372911365191954,62,0.22294521374846882,61,0.22632381582286829,64,0.22676024717819435
40,49,0.08240552543706409,9,0.0830502350906194,13,0.08961153145105291,44,0.08978485077503796,16,0.08989113615168046,42,0.09053634505850336,14,0.09366016541670696,29,0.09519417790810858,27,0.09640158324724742,30,0.09656980520656461,24,0.09697207470273417,35,0.09706122482284632,36,0.0983691351895005,59,0.10149453504044366,20,0.10242091133269662,15,0.10248588401138117,41,0.10502628128429341,31,0.1053487185730875,37,0.1081166316832661,34,0.10877073187915291,43,0.1090277073556047,32,0.10916028839068133,50,0.11029301529459105,47,0.11180857302484223,51,0.11278496155850722,38,0.11462561506075719,48,0.11822154646619931,25,0.11900612733090057,17,0.12276957912457424,52,0.12561423047920967,12,0.1275194294466333,45,0.12762048811318172,22,0.1280163151681315,28,0.12811460177534437,54,0.13168219667116254,39,0.1342734492046554,5,0.1352659276909219,21,0.1380933799021336,46,0.13940312237241617,53,0.13942381567384596,61,0.1399166459722297,23,0.14006172421839985,55,0.1426011734375004,58,0.1428928094313567,26,0.1470037564730945,56,0.15077733723009823,57,0.15148289045410174,18,0.15166047312211758,19,0.15546387676474158,6,0.16088076851357838,10,0.16147475413594842,1,0.16232590129272478,11,0.1626002550973349,8,0.16284906169308813,33,0.1631077899995619,60,0.16325380335561318,3,0.1652747032726473,4,0.16620964215287265,2,0.1678983611294798,64,0.1790651948018684,66,0.18019307918765576,65,0.18198534176888578,7,0.2058261374129032,63,0.21291305559993381,62,0.26898003923644864
41,51,0.06007861857568016,38,0.07355626417277392,35,0.07407228564274848,57,0.07534055949831092,44,0.07572436318135925,37,0.08567257461409841,42,0.08796041689427472,52,0.09100880203589264,47,0.09210254691318046,55,0.09549894299591304,36,0.09808051723279083,1,0.10071023731808468,40,0.10502628128429341,26,0.1060318589606684,32,0.10936094795459514,49,0.10944769856411933,43,0.11474308058479019,10,0.11542830943422114,54,0.11692097048098422,64,0.1172230008708955,11,0.1184480123170852,34,0.1208262090917128,3,0.12378857574150837,5,0.12564592050937512,12,0.12622839928773263,45,0.13634808190029507,60,0.13705208645601927,30,0.137227006569052,22,0.13822119829333304,59,0.1385211658772553,48,0.1386409797488819,46,0.1387889246951823,21,0.14055068944177157,13,0.1411416941726053,9,0.14148745328695136,28,0.14337672187021244,53,0.14529001979397846,50,0.1507108773800999,31,0.15105914723613473,58,0.15165400561116144,39,0.1523562243691891,16,0.15581410592657977,24,0.15702758248078835,27,0.15823640405104555,19,0.1592459401845106,14,0.15987094466730448,66,0.16010905175982743,33,0.16070415787578082,15,0.1615008144320204,56,0.1624521764809407,8,0.1637276060822567,61,0.16541932253178415,17,0.16678412959733918,20,0.16782439527465015,25,0.16792016236450374,23,0.16907518094237517,2,0.1691553711220331,29,0.17038567347612174,65,0.17501538822321458,6,0.1777963864370699,63,0.18237800761678385,18,0.18308381661691336,4,0.20256364269067353,7,0.2146310798340741,62,0.24315103627155898
42,44,0.034223830122700104,36,0.04715508003771322,34,0.057342956281714076,54,0.07838834356646043,49,0.07841076818679929,32,0.07885569604793027,41,0.08796041689427472,5,0.08977421372242955,40,0.09053634505850336,12,0.0936246193008066,37,0.09374188097839335,51,0.09550075604967172,52,0.09960026626138271,47,0.10103812431136035,35,0.1014137212889441,22,0.10664036678982444,48,0.1107506557528306,28,0.11088742045980253,43,0.11393391169718185,10,0.11978671884490089,55,0.12231869766989208,38,0.12289593656796527,57,0.1235687739848806,65,0.12421438578056407,66,0.12436731483292796,2,0.12499586711580224,53,0.1259332640287969,60,0.1274635352974315,45,0.12795827387668385,21,0.12966051803925235,11,0.12992874944908042,33,0.13228713415414944,46,0.13427246927175354,30,0.13581677671205966,50,0.13595207207783225,9,0.1368957815639738,39,0.1375802615594453,13,0.14199357497142276,8,0.1420127193080159,31,0.14526245759661363,19,0.14862469369027947,26,0.1487971665648021,14,0.15197776585177913,27,0.15246248022327807,59,0.15315737419575987,64,0.15316016419135478,1,0.15330676917442204,3,0.1538555851195328,58,0.1548966276484839,16,0.15622670623865248,61,0.15666269199357857,24,0.15793274491091897,15,0.16462534147814872,6,0.16526197658748062,29,0.1667015515149621,63,0.16689036407826435,56,0.1692981328743906,20,0.16957775502345873,23,0.16958209581234898,25,0.1720561806457011,18,0.1784394213791541,17,0.1789885415883768,4,0.18901355173482504,7,0.2120609769442646,62,0.22330173273050158
43,45,0.05012481287909386,46,0.05290028168048115,39,0.06877527109323846,53,0.07075435649486948,48,0.07237027223271156,6,0.0756642145954557,50,0.07633454151257517,60,0.08013248230053767,8,0.09836816203543557,18,0.10810161847063551,40,0.1090277073556047,22,0.10950222207440179,44,0.11119991542732059,49,0.1132061947283387,42,0.11393391169718185,41,0.11474308058479019,33,0.11521502395441305,58,0.11699724624146464,23,0.11940773370869211,36,0.12072805303937502,4,0.12077561911402453,28,0.12307606506785959,35,0.12463869734662095,7,0.1279987186570043,47,0.1309250467751124,31,0.13287516108003142,12,0.13317835915703563,38,0.13421648143183504,15,0.1348335199307885,16,0.13494557104963367,51,0.13648559388723797,52,0.1386400106302203,32,0.13908183946753197,37,0.1396757605157125,34,0.13995586934940815,63,0.14039934343586064,27,0.1407356236184478,14,0.14148443642590128,30,0.1451237290925092,56,0.15062816664305026,13,0.15495459394536085,20,0.15496586725965594,54,0.15545566691992302,9,0.15766911884089213,5,0.15903951460648638,55,0.16079389932644145,59,0.1608958625381671,57,0.16106870576589655,25,0.16610119744112023,26,0.16673927828574153,21,0.1674296732623511,29,0.16756344726889144,24,0.17175024122766142,1,0.1808040078386942,61,0.18250552851517293,19,0.18400743482470985,3,0.18472251888089203,10,0.1850373456457866,11,0.1866569260472059,17,0.18850702410189762,64,0.19328196213237828,2,0.197344416845072,65,0.19846324671505652,66,0.1988388031245444,62,0.21309839282828774
44,42,0.034223830122700104,36,0.04931762420627702,34,0.06742924180405348,54,0.07360633177659874,41,0.07572436318135925,49,0.07737495420065924,32,0.08020749821407261,37,0.08307732669232148,5,0.08590430122902888,35,0.08754696145256488,51,0.08762242789471347,40,0.08978485077503796,52,0.09485016638923462,12,0.09668525439119928,47,0.09979288065039235,57,0.10396501815383716,48,0.10628587940297798,55,0.10743936757353265,22,0.10816632504525447,28,0.10940340854262856,43,0.11119991542732059,60,0.11188649595136786,38,0.11710539650167451,53,0.11860107211608299,10,0.1198347179334116,65,0.1199739292362414,45,0.1202898836340082,66,0.12150396348127442,46,0.12380771866728191,50,0.13154043625050163,39,0.13265497133368925,33,0.1328666133959951,64,0.13456973247123138,59,0.1346827072546835,30,0.13587975242868355,11,0.1366089668950981,8,0.13706107596141157,2,0.13793862960194145,9,0.13836131803741822,1,0.13839271857890706,58,0.13877301525464789,21,0.1391134029409788,13,0.1430424106163712,31,0.14411914703496959,61,0.14434501011232634,26,0.14540498373926214,56,0.1484319995935921,27,0.15147678401969786,3,0.15248093341027422,14,0.15256524894841378,63,0.15625371749431755,19,0.1573811335556547,16,0.15849650673968838,24,0.15899241626162786,25,0.16309880354104603,29,0.16462230300769032,6,0.1649870829799796,15,0.1652278610243588,23,0.16754650737522359,20,0.16976962830704834,18,0.17816326093737894,17,0.1796615042658918,4,0.18506090190014948,7,0.20446937141175442,62,0.2155136200485745
45,46,0.03649374462799958,48,0.046876257337359145,50,0.04820602214871765,43,0.05012481287909386,39,0.06944033245134676,53,0.07111727304416368,49,0.09375138210025441,6,0.09412781425534414,18,0.09752659058908267,58,0.09958111725866466,4,0.10741330647094263,60,0.10871248573641627,23,0.11120532147183519,34,0.11751067180273003,47,0.1185726850866136,44,0.1202898836340082,56,0.12160922415148516,22,0.1253961350312896,7,0.1265846267307402,28,0.12731859648273486,8,0.12752254061352125,40,0.12762048811318172,42,0.12795827387668385,36,0.12824754597609467,33,0.1307982982068249,31,0.13167239883209156,51,0.13364540184746332,52,0.1338675518323122,38,0.1344097084017953,41,0.13634808190029507,55,0.13662397646394644,35,0.1386706228849469,15,0.13895449560427384,25,0.14161557371610792,16,0.14235045779711658,12,0.14939676401922733,32,0.15012281312620562,30,0.15045475467216893,29,0.15225622380912274,14,0.15279415797234686,27,0.15582761792984096,37,0.1572476435740385,54,0.15752413888479647,20,0.15922072061871892,57,0.16264628381215576,63,0.16672857107108202,24,0.16781990261802487,26,0.16949112092901286,21,0.17307813855090917,13,0.17317138672958016,59,0.17399017474766418,9,0.17451960573965125,5,0.17567589036708514,3,0.18168331820391398,17,0.18374107742667734,65,0.1841067783700328,19,0.18855592810235441,2,0.18885337128338228,61,0.19304493080958704,66,0.19336857932765023,1,0.20316811388563494,10,0.2099133633387801,11,0.21098090303989941,64,0.21280954008457192,62,0.23660628832800273
46,45,0.03649374462799958,43,0.05290028168048115,48,0.055471351513250756,53,0.06521129943157836,50,0.07190899210245419,39,0.0740695860704322,60,0.08964722388537442,6,0.09303697859216124,49,0.10534896841254612,58,0.11407974542212922,18,0.11563573983032929,8,0.11839797306553337,34,0.12018086937847605,36,0.122705684583574,44,0.12380771866728191,4,0.12511932186301228,33,0.1254571843462498,23,0.12602380984173658,22,0.12699003848953774,47,0.12762850749789326,56,0.13035351304071757,28,0.1328563662978524,51,0.13290326472547198,35,0.1339435404127065,42,0.13427246927175354,7,0.13566627061945888,55,0.1373242573189727,41,0.1387889246951823,40,0.13940312237241617,52,0.141547729466597,38,0.14409920839181284,31,0.14477057360026244,25,0.146512954209252,15,0.14818332889918223,32,0.15150539244671996,63,0.15293430980800454,16,0.15342378333965434,54,0.1540918350445064,12,0.1551632863901073,30,0.15795513401870565,29,0.16394549957411825,14,0.16505022107771816,37,0.16524545100759447,57,0.1673448107025429,20,0.17051285560609752,27,0.1708456730610706,5,0.17383953519069634,59,0.1745387214652713,24,0.1755790681027652,26,0.17668223814614936,21,0.1772687873139248,13,0.18183883664050718,65,0.1835170004639029,9,0.18381843549646776,66,0.1905845979177452,2,0.19170333701290776,3,0.19304013556034888,17,0.19349012053264972,19,0.1945470361600125,61,0.20009853444543974,1,0.20314915038288506,64,0.20795306000385852,10,0.2080171812873015,11,0.20998090468506092,62,0.23210195267466047
47,52,0.04430765343838418,49,0.058721809725200025,38,0.07111162411855335,34,0.0898569861411766,51,0.09132560394122227,41,0.09210254691318046,44,0.09979288065039235,48,0.10032116761140049,21,0.10070060041002474,42,0.10103812431136035,36,0.1064103548807499,26,0.10668812091685156,40,0.11180857302484223,57,0.11435872726792365,39,0.1151191958381799,55,0.11557001478727465,10,0.11635128542481163,50,0.1174962959433032,19,0.11854607335440401,45,0.1185726850866136,11,0.1207421018142639,54,0.12215472669951621,3,0.12334808042591912,35,0.12607872531638084,46,0.12762850749789326,2,0.128564933354538,43,0.1309250467751124,32,0.13102331635316528,53,0.13314840474708098,66,0.13798184738458596,28,0.1393221684872259,64,0.1400550646358083,37,0.14059406974670516,1,0.14168668442601198,29,0.1432747821257233,56,0.1480705646986385,17,0.15057614189768032,24,0.15064887979170155,25,0.15074017061496064,12,0.15111573955113577,5,0.15380381233944132,15,0.15540813901362896,16,0.15561529139523786,22,0.15573206721598837,65,0.15708167363474523,31,0.15711856716655595,20,0.15940087022141136,27,0.1610818519091659,58,0.16397379885880586,9,0.16403710976528457,23,0.16437322965472528,14,0.16605638310866988,18,0.16848289090816776,30,0.16884547799625924,13,0.1698674889039969,59,0.18023325637216625,60,0.18061614258021355,4,0.18101818628817878,6,0.1857757903673523,8,0.18787658661736403,33,0.1925733352411941,61,0.20473259731387916,7,0.2202490594586898,63,0.2230093340066667,62,0.28082954985769515
