target,donor,weighted_ks,mean_ks,marginal_energy,sinkhorn_wasserstein
42,50,0.0576985543419611,0.1359520720778322,1.5489698598890236,0.2403480572067568
42,51,0.0226682387114088,0.0955007560496717,0.9798586673872094,0.2504017030941687
42,52,0.0274661160040962,0.0996002662613827,0.7328782692050173,0.214823432640185
42,53,0.0313977820680009,0.1259332640287969,1.7642185996517958,0.2159845333567412
42,54,0.1023320592379095,0.0783883435664604,0.5075989023199461,0.236491444181503
42,55,0.0828633963438734,0.122318697669892,1.0947330174848209,0.2927179522336483
42,56,0.0772604514136802,0.1692981328743906,1.5287027252531653,0.2627217560715675
42,57,0.1369007636321744,0.1235687739848806,1.0631373740808825,0.780826759993344
42,58,0.1364180755474712,0.1548966276484839,1.6071942093530125,0.330977150521802
42,59,0.2070184775848796,0.1531573741957598,1.4690561739112853,0.4837119128407825
42,60,0.1092170861511897,0.1274635352974315,1.801392024865289,0.2537896528400199
42,61,0.2261734193845246,0.1566626919935785,1.4855767622157112,0.5258768244209868
42,62,0.2011172504845715,0.2233017327305015,1.9722279929608768,0.5789113209233986
42,63,0.2187968678077071,0.1668903640782643,1.9950723653917912,0.5196903728747779
42,64,0.2410298421613131,0.1531601641913547,1.166824459182753,0.5986095670158227
42,65,0.1817089545517882,0.124214385780564,0.746107390834511,0.4036923082316392
42,66,0.1921723499247493,0.1243673148329279,0.895218354510891,0.4306018631254061
43,1,0.0930036155491608,0.1808040078386942,1.8221767021150723,0.3879765200091234
43,2,0.0549566764472722,0.197344416845072,2.0223619751106705,0.4099686841642982
43,3,0.0356054704120723,0.184722518880892,1.918742773778121,0.3578795968852537
43,4,0.0336929856935505,0.1207756191140245,0.4353785145328163,0.2245424441830083
43,5,0.0715619180411932,0.1590395146064863,1.5305587715349382,0.238156701686915
43,6,0.0139249440113938,0.0756642145954557,0.2115086177190563,0.199655190471806
43,7,0.0367548679032767,0.1279987186570043,0.2723749138207238,0.2697308008229107
43,8,0.063638744304991,0.0983681620354355,0.4573678975330617,0.1982194363247318
43,9,0.0299195575430466,0.1576691188408921,1.2988666245132818,0.2726008825988532
43,10,0.0748301557963952,0.1850373456457866,1.9295397099924707,0.3127951245791108
43,11,0.0530586389988219,0.1866569260472059,1.810998569637785,0.3135138679178478
43,12,0.0374489577999304,0.1331783591570356,1.1791655687240914,0.2271734361068935
43,13,0.0303603360355185,0.1549545939453608,1.1133951834008429,0.2409902628889087
43,14,0.0410571122571371,0.1414844364259012,0.9654473712462682,0.2782050619678624
43,15,0.0402149219583599,0.1348335199307885,0.9861221685871572,
43,16,0.0334466512037659,0.1349455710496336,0.9539319536768656,0.2101861942726997
43,17,0.1372536377748943,0.1885070241018976,1.4787099413467495,0.3658656645143118
43,18,0.0777637623099647,0.1081016184706355,0.4224452918386466,0.2468993913980344
43,19,0.122977159889255,0.1840074348247098,1.6412879993652454,0.3827291128365812
43,20,0.0870066127294975,0.1549658672596559,1.0721226286235477,0.3212911246593624
43,21,0.0712043654665779,0.1674296732623511,1.6266845309389857,0.3063709889534031
43,22,0.0234819226105338,0.1095022220744017,0.7831889614645198,0.1954083019576298
43,23,0.0391560928255838,0.1194077337086921,0.5466401607585434,0.1827889231283935
43,24,0.0451481891729696,0.1717502412276614,1.3429713710690705,0.3012653610328589
43,25,0.0687719084088361,0.1661011974411202,1.041073930278981,0.2951061705914187
43,26,0.0207263062727337,0.1667392782857415,1.6963948520762333,0.2064344221861303
43,27,0.0437659539013454,0.1407356236184478,0.9693968113900344,0.2559256225055119
43,28,0.0297742738185498,0.1230760650678595,1.0800889978682071,0.3252470563358242
